id,sku,name,category_id,brand,price,tax_percent,status,visibility,product_type,created_at
90,G2IL-00006-009,Forever 21 Men's 50 Cord Urban Bag,6,Forever 21,199.87,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
91,G2IL-00006-010,Forever 21 Men's 50 Cord Cozy Bag,6,Forever 21,394.2,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
92,G2IL-00006-011,Forever 21 Men's 48 Cord Minimalist Bag,7,Forever 21,279.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
93,G2IL-00006-012,Forever 21 Men's 48 Cord Sari-style Bag,7,Forever 21,92.76,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
94,G2IL-00006-013,Forever 21 Men's 48 Cord Cashmere Bag,7,Forever 21,84.88,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
95,G2IL-00006-014,Forever 21 Men's 48 Cord Urban Bag,2,Forever 21,478.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
96,G2IL-00006-015,Forever 21 Men's 48 Cord Cozy Bag,6,Forever 21,102.55,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
97,G2IL-00007,Balmain Kid's 29 Nylon Preppy Bag,3,Balmain,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
98,G2IL-00007-001,Balmain Kid's 29 Nylon Preppy Bag,9,Balmain,179.43,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
99,G2IL-00007-002,Balmain Kid's 29 Nylon Monochrome Bag,9,Balmain,373.88,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
100,G2IL-00007-003,Balmain Kid's 29 Nylon Skater Bag,7,Balmain,178.66,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
101,G2IL-00007-004,Balmain Kid's 29 Nylon Loungewear Bag,8,Balmain,66.52,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
102,G2IL-00007-005,Balmain Kid's 29 Nylon Corporate Bag,4,Balmain,133.11,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
103,G2IL-00007-006,Balmain Kid's 49 Nylon Preppy Bag,3,Balmain,27.96,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
104,G2IL-00007-007,Balmain Kid's 49 Nylon Monochrome Bag,3,Balmain,411.64,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
105,G2IL-00007-008,Balmain Kid's 49 Nylon Skater Bag,7,Balmain,15.45,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
106,G2IL-00007-009,Balmain Kid's 49 Nylon Loungewear Bag,10,Balmain,482.79,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
107,G2IL-00007-010,Balmain Kid's 49 Nylon Corporate Bag,3,Balmain,361.24,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
108,G2IL-00007-011,Balmain Kid's 59 Nylon Preppy Bag,2,Balmain,51.9,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
109,G2IL-00007-012,Balmain Kid's 59 Nylon Monochrome Bag,5,Balmain,441.66,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
110,G2IL-00007-013,Balmain Kid's 59 Nylon Skater Bag,10,Balmain,303.74,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
111,G2IL-00007-014,Balmain Kid's 59 Nylon Loungewear Bag,6,Balmain,101.35,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
112,G2IL-00007-015,Balmain Kid's 59 Nylon Corporate Bag,6,Balmain,275.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
113,G2IL-00008,Moncler Kid's 36 Jacquard Bohemian Bag,4,Moncler,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
114,G2IL-00008-001,Moncler Kid's 36 Jacquard Bohemian Bag,7,Moncler,474.9,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
115,G2IL-00008-002,Moncler Kid's 36 Jacquard Sustainable Bag,4,Moncler,455.71,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
116,G2IL-00008-003,Moncler Kid's 36 Jacquard Rainwear Bag,6,Moncler,16.2,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
117,G2IL-00008-004,Moncler Kid's 36 Jacquard Cotton style Bag,5,Moncler,165.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
118,G2IL-00008-005,Moncler Kid's 36 Jacquard Minimal Bag,2,Moncler,85.79,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
119,G2IL-00008-006,Moncler Kid's 47 Jacquard Bohemian Bag,1,Moncler,190.72,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
120,G2IL-00008-007,Moncler Kid's 47 Jacquard Sustainable Bag,4,Moncler,422.83,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
121,G2IL-00008-008,Moncler Kid's 47 Jacquard Rainwear Bag,5,Moncler,445.58,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
122,G2IL-00008-009,Moncler Kid's 47 Jacquard Cotton style Bag,5,Moncler,458.17,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
123,G2IL-00008-010,Moncler Kid's 47 Jacquard Minimal Bag,8,Moncler,23.0,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
124,G2IL-00008-011,Moncler Kid's 28 Jacquard Bohemian Bag,7,Moncler,169.35,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
125,G2IL-00008-012,Moncler Kid's 28 Jacquard Sustainable Bag,5,Moncler,176.39,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
126,G2IL-00008-013,Moncler Kid's 28 Jacquard Rainwear Bag,7,Moncler,328.68,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
127,G2IL-00008-014,Moncler Kid's 28 Jacquard Cotton style Bag,7,Moncler,29.37,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
128,G2IL-00008-015,Moncler Kid's 28 Jacquard Minimal Bag,9,Moncler,337.2,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
129,G2IL-00009,Calvin Klein Women's 34 Faux Leather Couture Bag,2,Calvin Klein,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
130,G2IL-00009-001,Calvin Klein Women's 34 Faux Leather Couture Bag,6,Calvin Klein,406.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
131,G2IL-00009-002,Calvin Klein Women's 34 Faux Leather Office Bag,4,Calvin Klein,84.5,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
132,G2IL-00009-003,Calvin Klein Women's 34 Faux Leather Cute Bag,9,Calvin Klein,448.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
133,G2IL-00009-004,Calvin Klein Women's 34 Faux Leather Sari-style Bag,3,Calvin Klein,357.0,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
134,G2IL-00009-005,Calvin Klein Women's 34 Faux Leather Timeless Bag,5,Calvin Klein,472.09,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
135,G2IL-00009-006,Calvin Klein Women's 54 Faux Leather Couture Bag,3,Calvin Klein,186.11,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
136,G2IL-00009-007,Calvin Klein Women's 54 Faux Leather Office Bag,9,Calvin Klein,461.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
137,G2IL-00009-008,Calvin Klein Women's 54 Faux Leather Cute Bag,8,Calvin Klein,80.77,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
138,G2IL-00009-009,Calvin Klein Women's 54 Faux Leather Sari-style Bag,4,Calvin Klein,354.31,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
139,G2IL-00009-010,Calvin Klein Women's 54 Faux Leather Timeless Bag,10,Calvin Klein,452.04,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
140,G2IL-00009-011,Calvin Klein Women's 53 Faux Leather Couture Bag,5,Calvin Klein,176.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
141,G2IL-00009-012,Calvin Klein Women's 53 Faux Leather Office Bag,3,Calvin Klein,451.87,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
142,G2IL-00009-013,Calvin Klein Women's 53 Faux Leather Cute Bag,7,Calvin Klein,46.35,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
143,G2IL-00009-014,Calvin Klein Women's 53 Faux Leather Sari-style Bag,4,Calvin Klein,32.87,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
144,G2IL-00009-015,Calvin Klein Women's 53 Faux Leather Timeless Bag,4,Calvin Klein,13.79,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
145,G2IL-00010,Louis Vuitton Kid's 53 Tweed Slim-fit Bag,10,Louis Vuitton,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
146,G2IL-00010-001,Louis Vuitton Kid's 53 Tweed Slim-fit Bag,2,Louis Vuitton,243.65,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
147,G2IL-00010-002,Louis Vuitton Kid's 53 Tweed Retro 50s Bag,1,Louis Vuitton,64.65,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
148,G2IL-00010-003,Louis Vuitton Kid's 53 Tweed Clean Bag,8,Louis Vuitton,254.38,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
149,G2IL-00010-004,Louis Vuitton Kid's 53 Tweed Streetwear Bag,1,Louis Vuitton,497.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
150,G2IL-00010-005,Louis Vuitton Kid's 53 Tweed Swimwear Bag,5,Louis Vuitton,67.89,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
151,G2IL-00010-006,Louis Vuitton Kid's 58 Tweed Slim-fit Bag,1,Louis Vuitton,44.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
152,G2IL-00010-007,Louis Vuitton Kid's 58 Tweed Retro 50s Bag,4,Louis Vuitton,231.04,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
153,G2IL-00010-008,Louis Vuitton Kid's 58 Tweed Clean Bag,7,Louis Vuitton,23.63,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
154,G2IL-00010-009,Louis Vuitton Kid's 58 Tweed Streetwear Bag,2,Louis Vuitton,349.64,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
155,G2IL-00010-010,Louis Vuitton Kid's 58 Tweed Swimwear Bag,9,Louis Vuitton,22.34,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
156,G2IL-00010-011,Louis Vuitton Kid's 44 Tweed Slim-fit Bag,6,Louis Vuitton,190.72,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
157,G2IL-00010-012,Louis Vuitton Kid's 44 Tweed Retro 50s Bag,5,Louis Vuitton,458.67,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
158,G2IL-00010-013,Louis Vuitton Kid's 44 Tweed Clean Bag,9,Louis Vuitton,104.94,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
159,G2IL-00010-014,Louis Vuitton Kid's 44 Tweed Streetwear Bag,5,Louis Vuitton,124.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
160,G2IL-00010-015,Louis Vuitton Kid's 44 Tweed Swimwear Bag,9,Louis Vuitton,245.67,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
161,G2IL-00011,Dior Kid's 32 Denim Stretch Slim-fit Bag,10,Dior,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
162,G2IL-00011-001,Dior Kid's 32 Denim Stretch Slim-fit Bag,8,Dior,342.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
163,G2IL-00011-002,Dior Kid's 32 Denim Stretch Monochrome Bag,1,Dior,326.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
164,G2IL-00011-003,Dior Kid's 32 Denim Stretch Yoga Bag,3,Dior,497.33,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
165,G2IL-00011-004,Dior Kid's 32 Denim Stretch Cute Bag,5,Dior,59.29,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
166,G2IL-00011-005,Dior Kid's 32 Denim Stretch Couture Bag,1,Dior,167.56,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
167,G2IL-00011-006,Dior Kid's 43 Denim Stretch Slim-fit Bag,9,Dior,460.49,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
168,G2IL-00011-007,Dior Kid's 43 Denim Stretch Monochrome Bag,8,Dior,276.36,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
169,G2IL-00011-008,Dior Kid's 43 Denim Stretch Yoga Bag,5,Dior,406.76,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
170,G2IL-00011-009,Dior Kid's 43 Denim Stretch Cute Bag,5,Dior,393.53,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
171,G2IL-00011-010,Dior Kid's 43 Denim Stretch Couture Bag,5,Dior,373.01,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
172,G2IL-00011-011,Dior Kid's 42 Denim Stretch Slim-fit Bag,9,Dior,265.77,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
173,G2IL-00011-012,Dior Kid's 42 Denim Stretch Monochrome Bag,7,Dior,130.34,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
174,G2IL-00011-013,Dior Kid's 42 Denim Stretch Yoga Bag,3,Dior,53.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
175,G2IL-00011-014,Dior Kid's 42 Denim Stretch Cute Bag,8,Dior,22.43,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
176,G2IL-00011-015,Dior Kid's 42 Denim Stretch Couture Bag,9,Dior,423.17,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
177,G2IL-00012,Hugo Boss Unisex 32 Suede Bohemian Bag,6,Hugo Boss,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
178,G2IL-00012-001,Hugo Boss Unisex 32 Suede Bohemian Bag,10,Hugo Boss,482.87,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
179,G2IL-00012-002,Hugo Boss Unisex 32 Suede Cashmere Bag,5,Hugo Boss,58.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
180,G2IL-00012-003,Hugo Boss Unisex 32 Suede Sari-style Bag,7,Hugo Boss,10.82,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
181,G2IL-00012-004,Hugo Boss Unisex 32 Suede Corporate Bag,10,Hugo Boss,325.8,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
182,G2IL-00012-005,Hugo Boss Unisex 32 Suede Athletic Bag,8,Hugo Boss,11.88,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
183,G2IL-00012-006,Hugo Boss Unisex 44 Suede Bohemian Bag,3,Hugo Boss,189.28,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
184,G2IL-00012-007,Hugo Boss Unisex 44 Suede Cashmere Bag,4,Hugo Boss,124.65,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
185,G2IL-00012-008,Hugo Boss Unisex 44 Suede Sari-style Bag,3,Hugo Boss,447.43,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
186,G2IL-00012-009,Hugo Boss Unisex 44 Suede Corporate Bag,8,Hugo Boss,163.61,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
187,G2IL-00012-010,Hugo Boss Unisex 44 Suede Athletic Bag,4,Hugo Boss,387.85,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
188,G2IL-00012-011,Hugo Boss Unisex 33 Suede Bohemian Bag,4,Hugo Boss,103.89,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
189,G2IL-00012-012,Hugo Boss Unisex 33 Suede Cashmere Bag,6,Hugo Boss,267.79,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
190,G2IL-00012-013,Hugo Boss Unisex 33 Suede Sari-style Bag,8,Hugo Boss,227.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
191,G2IL-00012-014,Hugo Boss Unisex 33 Suede Corporate Bag,5,Hugo Boss,141.99,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
192,G2IL-00012-015,Hugo Boss Unisex 33 Suede Athletic Bag,6,Hugo Boss,191.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
193,G2IL-00013,Armani Men's 25 Seersucker Casual Bag,5,Armani,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
194,G2IL-00013-001,Armani Men's 25 Seersucker Casual Bag,7,Armani,265.11,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
195,G2IL-00013-002,Armani Men's 25 Seersucker Modern Bag,4,Armani,494.08,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
196,G2IL-00013-003,Armani Men's 25 Seersucker Kawaii Bag,10,Armani,448.59,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
197,G2IL-00013-004,Armani Men's 25 Seersucker Traditional Bag,8,Armani,422.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
198,G2IL-00013-005,Armani Men's 25 Seersucker Beachwear Bag,4,Armani,422.09,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
199,G2IL-00013-006,Armani Men's 47 Seersucker Casual Bag,8,Armani,81.56,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
200,G2IL-00013-007,Armani Men's 47 Seersucker Modern Bag,4,Armani,408.14,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
201,G2IL-00013-008,Armani Men's 47 Seersucker Kawaii Bag,1,Armani,484.11,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
202,G2IL-00013-009,Armani Men's 47 Seersucker Traditional Bag,1,Armani,231.93,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
203,G2IL-00013-010,Armani Men's 47 Seersucker Beachwear Bag,3,Armani,107.97,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
204,G2IL-00013-011,Armani Men's 35 Seersucker Casual Bag,2,Armani,347.34,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
205,G2IL-00013-012,Armani Men's 35 Seersucker Modern Bag,10,Armani,455.36,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
206,G2IL-00013-013,Armani Men's 35 Seersucker Kawaii Bag,2,Armani,50.27,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
207,G2IL-00013-014,Armani Men's 35 Seersucker Traditional Bag,7,Armani,267.14,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
208,G2IL-00013-015,Armani Men's 35 Seersucker Beachwear Bag,4,Armani,162.25,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
209,G2IL-00014,Chanel Kid's 28 Ripstop Nylon Minimal Bag,8,Chanel,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
210,G2IL-00014-001,Chanel Kid's 28 Ripstop Nylon Minimal Bag,5,Chanel,158.82,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
211,G2IL-00014-002,Chanel Kid's 28 Ripstop Nylon Outdoor Bag,10,Chanel,170.78,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
212,G2IL-00014-003,Chanel Kid's 28 Ripstop Nylon Preppy Bag,7,Chanel,274.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
213,G2IL-00014-004,Chanel Kid's 28 Ripstop Nylon Pilates Bag,1,Chanel,114.84,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
214,G2IL-00014-005,Chanel Kid's 28 Ripstop Nylon Capsule Wardrobe Bag,4,Chanel,406.41,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
215,G2IL-00014-006,Chanel Kid's 27 Ripstop Nylon Minimal Bag,5,Chanel,235.07,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
216,G2IL-00014-007,Chanel Kid's 27 Ripstop Nylon Outdoor Bag,8,Chanel,104.33,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
217,G2IL-00014-008,Chanel Kid's 27 Ripstop Nylon Preppy Bag,2,Chanel,417.85,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
218,G2IL-00014-009,Chanel Kid's 27 Ripstop Nylon Pilates Bag,7,Chanel,92.91,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
219,G2IL-00014-010,Chanel Kid's 27 Ripstop Nylon Capsule Wardrobe Bag,10,Chanel,296.6,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
220,G2IL-00014-011,Chanel Kid's 42 Ripstop Nylon Minimal Bag,10,Chanel,300.47,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
221,G2IL-00014-012,Chanel Kid's 42 Ripstop Nylon Outdoor Bag,10,Chanel,372.77,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
222,G2IL-00014-013,Chanel Kid's 42 Ripstop Nylon Preppy Bag,3,Chanel,483.53,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
223,G2IL-00014-014,Chanel Kid's 42 Ripstop Nylon Pilates Bag,6,Chanel,274.19,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
224,G2IL-00014-015,Chanel Kid's 42 Ripstop Nylon Capsule Wardrobe Bag,10,Chanel,187.72,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
225,G2IL-00015,Moschino  47 Modal Business Casual Bag,8,Moschino,0.0,10,Enabled,"Catalog, Search",configurable,2024-01-01 00:00:00
226,G2IL-00015-001,Moschino  47 Modal Business Casual Bag,10,Moschino,435.0,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
227,G2IL-00015-002,Moschino  47 Modal Eco-friendly Bag,7,Moschino,282.72,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
228,G2IL-00015-003,Moschino  47 Modal Ethnic Bag,6,Moschino,441.66,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
229,G2IL-00015-004,Moschino  47 Modal Layering Style Bag,9,Moschino,163.34,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
230,G2IL-00015-005,Moschino  47 Modal Linen style Bag,6,Moschino,193.67,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
231,G2IL-00015-006,Moschino  59 Modal Business Casual Bag,7,Moschino,82.58,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
232,G2IL-00015-007,Moschino  59 Modal Eco-friendly Bag,3,Moschino,163.32,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
233,G2IL-00015-008,Moschino  59 Modal Ethnic Bag,8,Moschino,27.49,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
234,G2IL-00015-009,Moschino  59 Modal Layering Style Bag,10,Moschino,223.07,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
235,G2IL-00015-010,Moschino  59 Modal Linen style Bag,1,Moschino,261.16,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
236,G2IL-00015-011,Moschino  54 Modal Business Casual Bag,5,Moschino,227.96,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
237,G2IL-00015-012,Moschino  54 Modal Eco-friendly Bag,6,Moschino,492.58,10,Enabled,Not Visible Individually,simple,2024-01-01 00:00:00
