id,product_id,warehouse_id,warehouse_name,stock_status,stock_quantity
2271,1000,1,Main Warehouse,Out of Stock,0
2272,1001,2,East Coast Distribution Center,Low Stock,9
2273,1002,1,Main Warehouse,Low Stock,9
2274,1002,2,East Coast Distribution Center,Out of Stock,0
2275,1002,3,West Coast Distribution Center,Out of Stock,0
2276,1003,3,West Coast Distribution Center,In Stock,216
2277,1004,1,Main Warehouse,In Stock,200
2278,1005,2,East Coast Distribution Center,Out of Stock,0
2279,1005,1,Main Warehouse,Out of Stock,0
2280,1006,1,Main Warehouse,Out of Stock,0
2281,1006,2,East Coast Distribution Center,Out of Stock,0
2282,1007,2,East Coast Distribution Center,In Stock,416
2283,1007,1,Main Warehouse,In Stock,753
2284,1007,3,West Coast Distribution Center,Low Stock,10
2285,1008,1,Main Warehouse,Low Stock,7
2286,1009,2,East Coast Distribution Center,In Stock,127
2287,1009,1,Main Warehouse,Out of Stock,0
2288,1009,3,West Coast Distribution Center,Out of Stock,0
2289,1010,1,Main Warehouse,In Stock,448
2290,1011,1,Main Warehouse,In Stock,933
2291,1011,2,East Coast Distribution Center,Out of Stock,0
2292,1012,1,Main Warehouse,In Stock,421
2293,1012,2,East Coast Distribution Center,Out of Stock,0
2294,1012,3,West Coast Distribution Center,In Stock,810
2295,1013,3,West Coast Distribution Center,Low Stock,1
2296,1013,2,East Coast Distribution Center,Out of Stock,0
2297,1013,1,Main Warehouse,In Stock,869
2298,1014,2,East Coast Distribution Center,In Stock,967
2299,1014,3,West Coast Distribution Center,Low Stock,6
2300,1015,3,West Coast Distribution Center,In Stock,394
2301,1015,1,Main Warehouse,In Stock,819
2302,1016,1,Main Warehouse,Out of Stock,0
2303,1017,1,Main Warehouse,Out of Stock,0
2304,1018,1,Main Warehouse,In Stock,424
2305,1018,3,West Coast Distribution Center,In Stock,363
2306,1019,3,West Coast Distribution Center,In Stock,223
2307,1019,1,Main Warehouse,Low Stock,6
2308,1019,2,East Coast Distribution Center,Low Stock,2
2309,1020,3,West Coast Distribution Center,Out of Stock,0
2310,1021,2,East Coast Distribution Center,Low Stock,2
2311,1022,2,East Coast Distribution Center,In Stock,751
2312,1023,3,West Coast Distribution Center,In Stock,290
2313,1023,1,Main Warehouse,Low Stock,2
2314,1023,2,East Coast Distribution Center,Low Stock,10
2315,1024,1,Main Warehouse,Out of Stock,0
2316,1024,2,East Coast Distribution Center,Low Stock,1
2317,1024,3,West Coast Distribution Center,In Stock,626
2318,1025,3,West Coast Distribution Center,Out of Stock,0
2319,1025,2,East Coast Distribution Center,In Stock,997
2320,1025,1,Main Warehouse,In Stock,325
2321,1026,1,Main Warehouse,In Stock,892
2322,1026,2,East Coast Distribution Center,In Stock,91
2323,1027,2,East Coast Distribution Center,In Stock,782
2324,1027,1,Main Warehouse,Low Stock,4
2325,1027,3,West Coast Distribution Center,Low Stock,10
2326,1028,1,Main Warehouse,Low Stock,7
2327,1028,2,East Coast Distribution Center,Out of Stock,0
2328,1028,3,West Coast Distribution Center,Out of Stock,0
2329,1029,1,Main Warehouse,Low Stock,9
2330,1029,3,West Coast Distribution Center,Low Stock,1
2331,1029,2,East Coast Distribution Center,Low Stock,4
2332,1030,3,West Coast Distribution Center,Out of Stock,0
2333,1031,2,East Coast Distribution Center,In Stock,992
2334,1031,3,West Coast Distribution Center,Low Stock,3
2335,1032,3,West Coast Distribution Center,Out of Stock,0
2336,1032,1,Main Warehouse,Out of Stock,0
2337,1032,2,East Coast Distribution Center,Out of Stock,0
2338,1033,1,Main Warehouse,In Stock,694
2339,1034,1,Main Warehouse,In Stock,798
2340,1035,1,Main Warehouse,In Stock,230
2341,1035,3,West Coast Distribution Center,Out of Stock,0
2342,1035,2,East Coast Distribution Center,Out of Stock,0
2343,1036,2,East Coast Distribution Center,In Stock,232
2344,1037,1,Main Warehouse,In Stock,440
2345,1038,1,Main Warehouse,Low Stock,7
2346,1038,3,West Coast Distribution Center,In Stock,645
2347,1038,2,East Coast Distribution Center,In Stock,722
2348,1039,1,Main Warehouse,Low Stock,9
2349,1039,3,West Coast Distribution Center,Low Stock,6
2350,1039,2,East Coast Distribution Center,Out of Stock,0
2351,1040,1,Main Warehouse,In Stock,838
2352,1040,2,East Coast Distribution Center,Low Stock,2
2353,1041,1,Main Warehouse,In Stock,690
2354,1042,1,Main Warehouse,In Stock,451
2355,1042,2,East Coast Distribution Center,Low Stock,10
2356,1042,3,West Coast Distribution Center,Low Stock,7
2357,1043,2,East Coast Distribution Center,In Stock,537
2358,1043,3,West Coast Distribution Center,Low Stock,5
2359,1043,1,Main Warehouse,Low Stock,7
2360,1044,2,East Coast Distribution Center,Out of Stock,0
2361,1044,1,Main Warehouse,In Stock,678
2362,1045,2,East Coast Distribution Center,Out of Stock,0
2363,1046,1,Main Warehouse,Out of Stock,0
2364,1047,2,East Coast Distribution Center,Out of Stock,0
2365,1047,3,West Coast Distribution Center,Out of Stock,0
2366,1047,1,Main Warehouse,Low Stock,6
2367,1048,1,Main Warehouse,Out of Stock,0
2368,1048,2,East Coast Distribution Center,Out of Stock,0
2369,1049,1,Main Warehouse,Low Stock,5
2370,1049,3,West Coast Distribution Center,Low Stock,2
2371,1049,2,East Coast Distribution Center,Out of Stock,0
2372,1050,3,West Coast Distribution Center,Low Stock,6
2373,1051,3,West Coast Distribution Center,Low Stock,6
2374,1051,1,Main Warehouse,In Stock,685
2375,1052,3,West Coast Distribution Center,Low Stock,8
2376,1052,1,Main Warehouse,Out of Stock,0
2377,1053,1,Main Warehouse,Low Stock,10
2378,1053,2,East Coast Distribution Center,Out of Stock,0
2379,1053,3,West Coast Distribution Center,Low Stock,5
2380,1054,2,East Coast Distribution Center,In Stock,349
2381,1055,2,East Coast Distribution Center,In Stock,551
2382,1055,1,Main Warehouse,Low Stock,6
2383,1056,2,East Coast Distribution Center,In Stock,827
2384,1056,3,West Coast Distribution Center,Low Stock,7
2385,1056,1,Main Warehouse,In Stock,619
2386,1057,1,Main Warehouse,In Stock,897
2387,1057,3,West Coast Distribution Center,Low Stock,7
2388,1057,2,East Coast Distribution Center,Low Stock,7
2389,1058,3,West Coast Distribution Center,In Stock,886
2390,1058,2,East Coast Distribution Center,Low Stock,4
2391,1059,3,West Coast Distribution Center,Out of Stock,0
2392,1059,1,Main Warehouse,Low Stock,2
2393,1060,3,West Coast Distribution Center,In Stock,261
2394,1060,2,East Coast Distribution Center,Out of Stock,0
2395,1061,2,East Coast Distribution Center,Low Stock,2
2396,1061,3,West Coast Distribution Center,In Stock,298
2397,1061,1,Main Warehouse,In Stock,594
2398,1062,2,East Coast Distribution Center,Low Stock,2
2399,1062,3,West Coast Distribution Center,Out of Stock,0
2400,1062,1,Main Warehouse,Out of Stock,0
2401,1063,1,Main Warehouse,In Stock,242
2402,1063,2,East Coast Distribution Center,In Stock,219
2403,1063,3,West Coast Distribution Center,Low Stock,1
2404,1064,1,Main Warehouse,In Stock,881
2405,1064,2,East Coast Distribution Center,Low Stock,2
2406,1064,3,West Coast Distribution Center,Out of Stock,0
2407,1065,2,East Coast Distribution Center,Low Stock,3
2408,1066,1,Main Warehouse,Out of Stock,0
2409,1066,3,West Coast Distribution Center,In Stock,219
2410,1066,2,East Coast Distribution Center,In Stock,490
2411,1067,1,Main Warehouse,Out of Stock,0
2412,1068,3,West Coast Distribution Center,Low Stock,5
2413,1068,1,Main Warehouse,In Stock,760
2414,1068,2,East Coast Distribution Center,Out of Stock,0
2415,1069,3,West Coast Distribution Center,In Stock,857
2416,1069,2,East Coast Distribution Center,In Stock,529
2417,1069,1,Main Warehouse,Low Stock,6
2418,1070,1,Main Warehouse,In Stock,239
2419,1070,2,East Coast Distribution Center,In Stock,564
2420,1071,3,West Coast Distribution Center,Out of Stock,0
2421,1072,3,West Coast Distribution Center,Low Stock,5
2422,1072,2,East Coast Distribution Center,In Stock,882
2423,1072,1,Main Warehouse,Low Stock,3
2424,1073,1,Main Warehouse,Out of Stock,0
2425,1074,2,East Coast Distribution Center,In Stock,825
2426,1075,3,West Coast Distribution Center,Out of Stock,0
2427,1075,2,East Coast Distribution Center,Out of Stock,0
2428,1076,1,Main Warehouse,Low Stock,10
2429,1076,2,East Coast Distribution Center,In Stock,716
2430,1076,3,West Coast Distribution Center,In Stock,610
2431,1077,2,East Coast Distribution Center,In Stock,849
2432,1078,3,West Coast Distribution Center,Out of Stock,0
2433,1078,2,East Coast Distribution Center,Low Stock,4
2434,1078,1,Main Warehouse,In Stock,948
2435,1079,1,Main Warehouse,In Stock,709
2436,1080,1,Main Warehouse,Out of Stock,0
2437,1080,2,East Coast Distribution Center,In Stock,696
2438,1081,1,Main Warehouse,Low Stock,3
2439,1081,3,West Coast Distribution Center,Out of Stock,0
2440,1081,2,East Coast Distribution Center,Out of Stock,0
2441,1082,1,Main Warehouse,Out of Stock,0
2442,1082,3,West Coast Distribution Center,Out of Stock,0
2443,1083,3,West Coast Distribution Center,In Stock,520
2444,1083,1,Main Warehouse,Out of Stock,0
2445,1083,2,East Coast Distribution Center,Low Stock,8
2446,1084,2,East Coast Distribution Center,In Stock,630
2447,1084,1,Main Warehouse,Low Stock,10
2448,1084,3,West Coast Distribution Center,Out of Stock,0
2449,1085,1,Main Warehouse,Out of Stock,0
2450,1086,3,West Coast Distribution Center,Out of Stock,0
2451,1086,1,Main Warehouse,Low Stock,3
2452,1086,2,East Coast Distribution Center,In Stock,929
2453,1087,3,West Coast Distribution Center,Low Stock,1
2454,1088,2,East Coast Distribution Center,Low Stock,7
2455,1089,3,West Coast Distribution Center,Low Stock,10
2456,1089,2,East Coast Distribution Center,Low Stock,2
2457,1089,1,Main Warehouse,Out of Stock,0
2458,1090,3,West Coast Distribution Center,Low Stock,9
2459,1090,2,East Coast Distribution Center,Low Stock,1
2460,1090,1,Main Warehouse,Out of Stock,0
2461,1091,2,East Coast Distribution Center,In Stock,584
2462,1091,3,West Coast Distribution Center,Low Stock,2
2463,1091,1,Main Warehouse,Out of Stock,0
2464,1092,2,East Coast Distribution Center,In Stock,371
2465,1093,3,West Coast Distribution Center,Low Stock,2
2466,1093,1,Main Warehouse,Out of Stock,0
2467,1094,2,East Coast Distribution Center,Low Stock,2
2468,1095,1,Main Warehouse,Low Stock,1
2469,1096,2,East Coast Distribution Center,Out of Stock,0
2470,1096,3,West Coast Distribution Center,Out of Stock,0
2471,1097,1,Main Warehouse,In Stock,909
2472,1097,3,West Coast Distribution Center,Out of Stock,0
2473,1098,3,West Coast Distribution Center,Out of Stock,0
2474,1098,2,East Coast Distribution Center,In Stock,671
2475,1098,1,Main Warehouse,In Stock,946
2476,1099,2,East Coast Distribution Center,Out of Stock,0
2477,1099,3,West Coast Distribution Center,Low Stock,8
2478,1100,3,West Coast Distribution Center,Low Stock,1
2479,1100,2,East Coast Distribution Center,Low Stock,4
2480,1101,2,East Coast Distribution Center,In Stock,819
2481,1101,1,Main Warehouse,Low Stock,6
2482,1102,3,West Coast Distribution Center,Out of Stock,0
2483,1103,1,Main Warehouse,Out of Stock,0
2484,1103,3,West Coast Distribution Center,Out of Stock,0
2485,1104,2,East Coast Distribution Center,Low Stock,1
2486,1105,1,Main Warehouse,In Stock,437
2487,1105,3,West Coast Distribution Center,In Stock,921
2488,1105,2,East Coast Distribution Center,Low Stock,4
2489,1106,1,Main Warehouse,Out of Stock,0
2490,1106,2,East Coast Distribution Center,Low Stock,6
2491,1106,3,West Coast Distribution Center,Out of Stock,0
2492,1107,3,West Coast Distribution Center,In Stock,762
2493,1107,2,East Coast Distribution Center,Low Stock,6
2494,1108,1,Main Warehouse,In Stock,882
2495,1108,3,West Coast Distribution Center,Low Stock,4
2496,1109,2,East Coast Distribution Center,Out of Stock,0
2497,1109,1,Main Warehouse,Low Stock,10
2498,1109,3,West Coast Distribution Center,Low Stock,8
2499,1110,3,West Coast Distribution Center,Out of Stock,0
2500,1110,1,Main Warehouse,Out of Stock,0
2501,1111,1,Main Warehouse,Out of Stock,0
2502,1111,2,East Coast Distribution Center,In Stock,619
2503,1112,3,West Coast Distribution Center,In Stock,411
2504,1113,3,West Coast Distribution Center,Out of Stock,0
2505,1113,2,East Coast Distribution Center,In Stock,88
2506,1114,3,West Coast Distribution Center,In Stock,607
2507,1114,2,East Coast Distribution Center,Out of Stock,0
2508,1114,1,Main Warehouse,Out of Stock,0
2509,1115,3,West Coast Distribution Center,In Stock,259
2510,1116,3,West Coast Distribution Center,Low Stock,7
2511,1117,2,East Coast Distribution Center,Out of Stock,0
2512,1117,3,West Coast Distribution Center,Out of Stock,0
2513,1118,3,West Coast Distribution Center,Out of Stock,0
2514,1118,2,East Coast Distribution Center,In Stock,805
2515,1118,1,Main Warehouse,Out of Stock,0
2516,1119,1,Main Warehouse,Out of Stock,0
2517,1120,3,West Coast Distribution Center,Out of Stock,0
2518,1121,3,West Coast Distribution Center,In Stock,662
2519,1121,1,Main Warehouse,Out of Stock,0
2520,1122,2,East Coast Distribution Center,Out of Stock,0
2521,1122,3,West Coast Distribution Center,Out of Stock,0
2522,1123,2,East Coast Distribution Center,In Stock,406
2523,1124,2,East Coast Distribution Center,Out of Stock,0
2524,1124,3,West Coast Distribution Center,Low Stock,1
2525,1125,1,Main Warehouse,Low Stock,1
2526,1126,2,East Coast Distribution Center,Low Stock,4
2527,1126,3,West Coast Distribution Center,In Stock,539
2528,1127,3,West Coast Distribution Center,In Stock,870
2529,1127,2,East Coast Distribution Center,Low Stock,10
2530,1128,3,West Coast Distribution Center,In Stock,736
2531,1129,1,Main Warehouse,Low Stock,10
2532,1129,2,East Coast Distribution Center,Low Stock,5
2533,1130,2,East Coast Distribution Center,In Stock,149
2534,1131,2,East Coast Distribution Center,Out of Stock,0
2535,1132,1,Main Warehouse,Out of Stock,0
2536,1132,2,East Coast Distribution Center,Low Stock,10
2537,1133,3,West Coast Distribution Center,Out of Stock,0
2538,1133,2,East Coast Distribution Center,Out of Stock,0
2539,1133,1,Main Warehouse,Low Stock,8
2540,1134,2,East Coast Distribution Center,In Stock,343
2541,1134,3,West Coast Distribution Center,In Stock,868
2542,1134,1,Main Warehouse,In Stock,435
2543,1135,1,Main Warehouse,Low Stock,2
2544,1136,2,East Coast Distribution Center,In Stock,991
2545,1137,2,East Coast Distribution Center,Out of Stock,0
2546,1138,2,East Coast Distribution Center,Out of Stock,0
2547,1139,3,West Coast Distribution Center,Low Stock,7
2548,1139,1,Main Warehouse,Low Stock,4
2549,1139,2,East Coast Distribution Center,Out of Stock,0
2550,1140,3,West Coast Distribution Center,Low Stock,3
2551,1140,1,Main Warehouse,In Stock,195
2552,1141,2,East Coast Distribution Center,Out of Stock,0
2553,1142,2,East Coast Distribution Center,In Stock,477
2554,1142,3,West Coast Distribution Center,In Stock,373
2555,1143,1,Main Warehouse,Out of Stock,0
2556,1143,3,West Coast Distribution Center,Low Stock,1
2557,1143,2,East Coast Distribution Center,Out of Stock,0
2558,1144,1,Main Warehouse,Out of Stock,0
2559,1144,3,West Coast Distribution Center,Out of Stock,0
2560,1145,1,Main Warehouse,In Stock,445
2561,1145,3,West Coast Distribution Center,In Stock,427
2562,1145,2,East Coast Distribution Center,In Stock,775
2563,1146,2,East Coast Distribution Center,Out of Stock,0
2564,1147,2,East Coast Distribution Center,In Stock,817
2565,1148,1,Main Warehouse,In Stock,88
2566,1148,2,East Coast Distribution Center,Out of Stock,0
2567,1149,1,Main Warehouse,In Stock,770
2568,1149,2,East Coast Distribution Center,In Stock,643
2569,1150,3,West Coast Distribution Center,In Stock,540
2570,1150,1,Main Warehouse,Out of Stock,0
2571,1151,3,West Coast Distribution Center,Low Stock,4
2572,1151,2,East Coast Distribution Center,In Stock,337
2573,1152,1,Main Warehouse,In Stock,278
2574,1152,3,West Coast Distribution Center,Low Stock,2
2575,1152,2,East Coast Distribution Center,Out of Stock,0
2576,1153,3,West Coast Distribution Center,Out of Stock,0
2577,1154,2,East Coast Distribution Center,In Stock,454
2578,1155,2,East Coast Distribution Center,Low Stock,6
2579,1155,1,Main Warehouse,In Stock,634
2580,1156,3,West Coast Distribution Center,Out of Stock,0
2581,1156,1,Main Warehouse,In Stock,736
2582,1156,2,East Coast Distribution Center,Low Stock,9
2583,1157,1,Main Warehouse,Out of Stock,0
2584,1157,3,West Coast Distribution Center,Low Stock,2
2585,1157,2,East Coast Distribution Center,Low Stock,2
2586,1158,2,East Coast Distribution Center,Low Stock,6
2587,1158,1,Main Warehouse,In Stock,671
2588,1158,3,West Coast Distribution Center,In Stock,979
2589,1159,1,Main Warehouse,In Stock,339
2590,1160,2,East Coast Distribution Center,In Stock,175
2591,1160,1,Main Warehouse,Out of Stock,0
2592,1161,3,West Coast Distribution Center,Out of Stock,0
2593,1162,2,East Coast Distribution Center,Low Stock,3
2594,1163,3,West Coast Distribution Center,In Stock,253
2595,1163,1,Main Warehouse,Out of Stock,0
2596,1164,2,East Coast Distribution Center,In Stock,401
2597,1164,3,West Coast Distribution Center,Out of Stock,0
2598,1165,2,East Coast Distribution Center,Out of Stock,0
2599,1165,1,Main Warehouse,In Stock,808
2600,1166,3,West Coast Distribution Center,Out of Stock,0
2601,1166,2,East Coast Distribution Center,Low Stock,4
2602,1167,1,Main Warehouse,Low Stock,9
2603,1168,3,West Coast Distribution Center,In Stock,844
2604,1169,3,West Coast Distribution Center,Out of Stock,0
2605,1170,2,East Coast Distribution Center,Out of Stock,0
2606,1170,3,West Coast Distribution Center,Out of Stock,0
2607,1170,1,Main Warehouse,Low Stock,10
2608,1171,3,West Coast Distribution Center,Low Stock,3
2609,1171,2,East Coast Distribution Center,Out of Stock,0
2610,1172,2,East Coast Distribution Center,Out of Stock,0
2611,1173,3,West Coast Distribution Center,In Stock,691
2612,1174,1,Main Warehouse,Out of Stock,0
2613,1175,2,East Coast Distribution Center,Low Stock,10
2614,1176,2,East Coast Distribution Center,Out of Stock,0
2615,1177,1,Main Warehouse,Low Stock,4
2616,1177,2,East Coast Distribution Center,In Stock,719
2617,1178,2,East Coast Distribution Center,In Stock,812
2618,1179,3,West Coast Distribution Center,Out of Stock,0
2619,1180,1,Main Warehouse,Out of Stock,0
2620,1180,3,West Coast Distribution Center,In Stock,842
2621,1181,1,Main Warehouse,In Stock,710
2622,1181,3,West Coast Distribution Center,Low Stock,8
2623,1181,2,East Coast Distribution Center,Out of Stock,0
2624,1182,3,West Coast Distribution Center,Out of Stock,0
2625,1182,1,Main Warehouse,In Stock,429
2626,1183,3,West Coast Distribution Center,Out of Stock,0
2627,1184,1,Main Warehouse,Low Stock,7
2628,1184,3,West Coast Distribution Center,In Stock,907
2629,1184,2,East Coast Distribution Center,Low Stock,1
2630,1185,3,West Coast Distribution Center,Low Stock,3
2631,1186,1,Main Warehouse,In Stock,91
2632,1187,3,West Coast Distribution Center,Out of Stock,0
2633,1187,2,East Coast Distribution Center,Out of Stock,0
2634,1188,2,East Coast Distribution Center,In Stock,239
2635,1188,1,Main Warehouse,In Stock,861
2636,1188,3,West Coast Distribution Center,Out of Stock,0
2637,1189,1,Main Warehouse,Low Stock,8
2638,1189,2,East Coast Distribution Center,Out of Stock,0
2639,1190,2,East Coast Distribution Center,In Stock,420
2640,1190,3,West Coast Distribution Center,In Stock,229
2641,1190,1,Main Warehouse,Out of Stock,0
2642,1191,2,East Coast Distribution Center,In Stock,121
2643,1192,1,Main Warehouse,Out of Stock,0
2644,1192,3,West Coast Distribution Center,In Stock,261
2645,1193,3,West Coast Distribution Center,Out of Stock,0
2646,1194,1,Main Warehouse,Out of Stock,0
2647,1194,2,East Coast Distribution Center,Out of Stock,0
2648,1194,3,West Coast Distribution Center,In Stock,383
2649,1195,2,East Coast Distribution Center,Out of Stock,0
2650,1196,2,East Coast Distribution Center,In Stock,576
2651,1196,1,Main Warehouse,In Stock,296
2652,1197,1,Main Warehouse,In Stock,816
2653,1198,1,Main Warehouse,Out of Stock,0
2654,1199,3,West Coast Distribution Center,Low Stock,1
2655,1199,1,Main Warehouse,In Stock,730
2656,1199,2,East Coast Distribution Center,Low Stock,7
2657,1200,1,Main Warehouse,Low Stock,6
2658,1201,3,West Coast Distribution Center,Out of Stock,0
2659,1201,2,East Coast Distribution Center,Low Stock,4
2660,1201,1,Main Warehouse,In Stock,717
2661,1202,2,East Coast Distribution Center,Out of Stock,0
2662,1203,2,East Coast Distribution Center,Out of Stock,0
2663,1204,3,West Coast Distribution Center,In Stock,852
2664,1204,2,East Coast Distribution Center,Low Stock,5
2665,1205,1,Main Warehouse,Low Stock,10
2666,1205,2,East Coast Distribution Center,Out of Stock,0
2667,1205,3,West Coast Distribution Center,Out of Stock,0
2668,1206,1,Main Warehouse,In Stock,763
2669,1206,3,West Coast Distribution Center,Out of Stock,0
2670,1206,2,East Coast Distribution Center,Low Stock,10
2671,1207,2,East Coast Distribution Center,In Stock,291
2672,1207,1,Main Warehouse,Out of Stock,0
2673,1208,2,East Coast Distribution Center,In Stock,590
2674,1209,2,East Coast Distribution Center,In Stock,800
2675,1210,2,East Coast Distribution Center,Low Stock,9
2676,1210,3,West Coast Distribution Center,In Stock,945
2677,1211,1,Main Warehouse,In Stock,155
2678,1212,1,Main Warehouse,Out of Stock,0
2679,1213,3,West Coast Distribution Center,Low Stock,3
2680,1214,1,Main Warehouse,Low Stock,2
2681,1215,2,East Coast Distribution Center,Low Stock,3
2682,1216,3,West Coast Distribution Center,Low Stock,10
2683,1217,1,Main Warehouse,In Stock,951
2684,1217,2,East Coast Distribution Center,Low Stock,4
2685,1217,3,West Coast Distribution Center,Out of Stock,0
2686,1218,2,East Coast Distribution Center,In Stock,748
2687,1219,3,West Coast Distribution Center,Out of Stock,0
2688,1220,2,East Coast Distribution Center,Low Stock,9
2689,1221,2,East Coast Distribution Center,Out of Stock,0
2690,1221,3,West Coast Distribution Center,Out of Stock,0
2691,1222,3,West Coast Distribution Center,In Stock,801
2692,1223,2,East Coast Distribution Center,In Stock,214
2693,1223,3,West Coast Distribution Center,Low Stock,1
2694,1223,1,Main Warehouse,In Stock,166
2695,1224,3,West Coast Distribution Center,In Stock,367
2696,1224,1,Main Warehouse,In Stock,790
2697,1224,2,East Coast Distribution Center,Out of Stock,0
2698,1225,1,Main Warehouse,In Stock,93
2699,1225,3,West Coast Distribution Center,Low Stock,1
2700,1226,1,Main Warehouse,In Stock,759
2701,1227,1,Main Warehouse,Low Stock,5
2702,1227,3,West Coast Distribution Center,In Stock,668
2703,1228,1,Main Warehouse,Out of Stock,0
2704,1228,2,East Coast Distribution Center,In Stock,710
2705,1229,3,West Coast Distribution Center,Out of Stock,0
2706,1229,1,Main Warehouse,Low Stock,6
2707,1230,1,Main Warehouse,In Stock,297
2708,1231,2,East Coast Distribution Center,Low Stock,5
2709,1231,3,West Coast Distribution Center,In Stock,708
2710,1232,1,Main Warehouse,Low Stock,7
2711,1232,3,West Coast Distribution Center,In Stock,763
2712,1233,3,West Coast Distribution Center,Low Stock,3
2713,1233,2,East Coast Distribution Center,Low Stock,3
2714,1233,1,Main Warehouse,In Stock,545
2715,1234,1,Main Warehouse,Low Stock,3
2716,1234,2,East Coast Distribution Center,Out of Stock,0
2717,1235,2,East Coast Distribution Center,Low Stock,9
2718,1235,1,Main Warehouse,Out of Stock,0
2719,1236,1,Main Warehouse,Low Stock,6
2720,1236,3,West Coast Distribution Center,Out of Stock,0
2721,1236,2,East Coast Distribution Center,In Stock,91
2722,1237,1,Main Warehouse,Out of Stock,0
2723,1237,3,West Coast Distribution Center,In Stock,570
2724,1238,1,Main Warehouse,In Stock,380
2725,1238,2,East Coast Distribution Center,Low Stock,5
2726,1239,2,East Coast Distribution Center,Low Stock,9
2727,1240,2,East Coast Distribution Center,Low Stock,7
2728,1240,1,Main Warehouse,Low Stock,1
2729,1240,3,West Coast Distribution Center,In Stock,836
2730,1241,3,West Coast Distribution Center,Low Stock,6
2731,1241,1,Main Warehouse,In Stock,618
2732,1241,2,East Coast Distribution Center,Out of Stock,0
2733,1242,3,West Coast Distribution Center,Low Stock,4
2734,1242,1,Main Warehouse,Out of Stock,0
2735,1242,2,East Coast Distribution Center,Out of Stock,0
2736,1243,1,Main Warehouse,Out of Stock,0
2737,1243,2,East Coast Distribution Center,In Stock,990
2738,1243,3,West Coast Distribution Center,Low Stock,8
2739,1244,3,West Coast Distribution Center,Out of Stock,0
2740,1245,1,Main Warehouse,In Stock,772
2741,1245,3,West Coast Distribution Center,Low Stock,1
2742,1246,2,East Coast Distribution Center,Out of Stock,0
2743,1246,1,Main Warehouse,Low Stock,4
2744,1246,3,West Coast Distribution Center,Low Stock,9
2745,1247,1,Main Warehouse,Low Stock,7
2746,1248,1,Main Warehouse,In Stock,354
2747,1249,1,Main Warehouse,Out of Stock,0
2748,1249,3,West Coast Distribution Center,In Stock,63
2749,1249,2,East Coast Distribution Center,In Stock,773
2750,1250,3,West Coast Distribution Center,Out of Stock,0
2751,1251,2,East Coast Distribution Center,In Stock,426
2752,1251,3,West Coast Distribution Center,In Stock,150
2753,1252,3,West Coast Distribution Center,Out of Stock,0
2754,1253,1,Main Warehouse,Out of Stock,0
2755,1253,2,East Coast Distribution Center,In Stock,236
2756,1253,3,West Coast Distribution Center,In Stock,274
2757,1254,3,West Coast Distribution Center,In Stock,740
2758,1254,1,Main Warehouse,In Stock,137
2759,1255,3,West Coast Distribution Center,Low Stock,9
2760,1256,3,West Coast Distribution Center,In Stock,654
2761,1256,1,Main Warehouse,In Stock,464
2762,1257,2,East Coast Distribution Center,In Stock,794
2763,1257,3,West Coast Distribution Center,Out of Stock,0
2764,1258,1,Main Warehouse,Low Stock,9
2765,1258,3,West Coast Distribution Center,Out of Stock,0
2766,1258,2,East Coast Distribution Center,In Stock,161
2767,1259,2,East Coast Distribution Center,In Stock,172
2768,1259,3,West Coast Distribution Center,Out of Stock,0
2769,1259,1,Main Warehouse,Out of Stock,0
2770,1260,1,Main Warehouse,In Stock,468
2771,1260,3,West Coast Distribution Center,In Stock,263
2772,1261,2,East Coast Distribution Center,In Stock,810
2773,1261,3,West Coast Distribution Center,In Stock,804
2774,1262,1,Main Warehouse,Low Stock,3
2775,1263,1,Main Warehouse,Low Stock,8
2776,1263,3,West Coast Distribution Center,Low Stock,3
2777,1263,2,East Coast Distribution Center,Out of Stock,0
2778,1264,1,Main Warehouse,In Stock,159
2779,1265,3,West Coast Distribution Center,Low Stock,4
2780,1266,3,West Coast Distribution Center,Low Stock,5
2781,1266,2,East Coast Distribution Center,Out of Stock,0
2782,1267,1,Main Warehouse,Out of Stock,0
2783,1267,3,West Coast Distribution Center,Low Stock,6
2784,1267,2,East Coast Distribution Center,In Stock,297
2785,1268,2,East Coast Distribution Center,In Stock,159
2786,1269,1,Main Warehouse,Out of Stock,0
2787,1270,3,West Coast Distribution Center,Low Stock,4
2788,1270,2,East Coast Distribution Center,In Stock,347
2789,1271,2,East Coast Distribution Center,Low Stock,10
2790,1271,1,Main Warehouse,Low Stock,4
2791,1271,3,West Coast Distribution Center,In Stock,579
2792,1272,2,East Coast Distribution Center,In Stock,337
2793,1272,3,West Coast Distribution Center,Out of Stock,0
2794,1273,2,East Coast Distribution Center,In Stock,370
2795,1273,3,West Coast Distribution Center,In Stock,349
2796,1274,2,East Coast Distribution Center,In Stock,317
2797,1274,3,West Coast Distribution Center,Out of Stock,0
2798,1275,1,Main Warehouse,Low Stock,6
2799,1275,3,West Coast Distribution Center,Low Stock,6
2800,1276,3,West Coast Distribution Center,Out of Stock,0
2801,1277,2,East Coast Distribution Center,Low Stock,7
2802,1277,1,Main Warehouse,Low Stock,10
2803,1277,3,West Coast Distribution Center,Out of Stock,0
2804,1278,3,West Coast Distribution Center,In Stock,842
2805,1279,1,Main Warehouse,Out of Stock,0
2806,1280,1,Main Warehouse,Low Stock,2
2807,1281,2,East Coast Distribution Center,Low Stock,5
